Company_Name,Brand_Name,FnB_Setting,Dining_Concept,Category,Name_of_Outlet,Outlet_Address,Regions,Menu_Item_Endorsement_Criteria,postal
Mr Bap Pte. Ltd.,Paik's Bibim,Quick Service Restaurant/Fast Food,,Korean,Paik's Bibim - Vivo City,1 Harbourfront Walk #02-125 VivoCity Singapore 098585,Central,"Lower in calories, Lower in sugar, No added sugar",98585
Mr Bap Pte. Ltd.,Paik's Bibim,Quick Service Restaurant/Fast Food,,Korean,Paik's Bibim - CityLink Mall,1 Raffles Link #B1-19 CityLink Mall Singapore 039393,Central,"Lower in calories, Lower in sugar, No added sugar",39393
Mr Bap Pte. Ltd.,Paik's Bibim,Quick Service Restaurant/Fast Food,,Korean,Paik's Bibim - JEM,50 Jurong Gateway Road #B1-K2/3/4 JEM Singapore 608549,West,"Lower in calories, Lower in sugar, No added sugar",608549
Mr Bap Pte. Ltd.,Paik's Bibim,Quick Service Restaurant/Fast Food,,Korean,Paik's Bibim - Mapletree Business City,40 Pasir Panjang Road #02-39 Mapletree Business City Singapore 117383,West,"Lower in calories, Lower in sugar, No added sugar",117383
Mr Bap Pte. Ltd.,Paik's Bibim,Quick Service Restaurant/Fast Food,,Korean,Paik's Bibim - Tiong Bahru Plaza,302 Tiong Bahru Road #02-111 Tiong Bahru Plaza Singapore 168732,Central,"Lower in calories, Lower in sugar, No added sugar",168732
Mr Bap Pte. Ltd.,Paik's Bibim,Quick Service Restaurant/Fast Food,,Korean,Paik's Bibim - NTU,50 Nanyang Avenue NS3-01-15 NTU Northspine Plaza Singapore 639798,West,"Lower in calories, Lower in sugar, No added sugar",639798
Mr Bean International Pte. Ltd.,Mr Bean,Kiosk,Halal,Chinese,Mr Bean - Aljunied MRT,81 Geylang Lorong 25 #01-12 Aljunied MRT Station Singapore 388310,East,"Lower in calories, Higher in wholegrains, Higher in wholegrains and lower in calories, Lower in sugar, Lower in sugar and source of dietary fibre",388310
Mr Bean International Pte. Ltd.,Mr Bean,Kiosk,Halal,Chinese,Mr Bean - AMK Hub 2,53 Ang Mo Kio Avenue 3 #01-19 Ang Mo Kio Hub Singapore 569933,North-East,"Lower in calories, Higher in wholegrains, Higher in wholegrains and lower in calories, Lower in sugar, Lower in sugar and source of dietary fibre",569933
Mr Bean International Pte. Ltd.,Mr Bean,Kiosk,Halal,Chinese,Mr Bean - Bukit Gombak MRT,802 Bukit Gombak West Avenue 5 #01-03 Bukit Gombak MRT Singapore 659083,West,"Lower in calories, Higher in wholegrains, Higher in wholegrains and lower in calories, Lower in sugar, Lower in sugar and source of dietary fibre",659083
Mr Bean International Pte. Ltd.,Mr Bean,Kiosk,Halal,Chinese,Mr Bean - Boon Lay MRT 1,301 Boon Lay Way #01-23 Boon Lay MRT Singapore 649846,West,"Lower in calories, Higher in wholegrains, Higher in wholegrains and lower in calories, Lower in sugar, Lower in sugar and source of dietary fibre",649846
Mr Bean International Pte. Ltd.,Mr Bean,Kiosk,Halal,Chinese,Mr Bean - Bedok Mall,311 New Upper Changi Road #B2-K2 Bedok Mall Singapore 467360,East,"Lower in calories, Higher in wholegrains, Higher in wholegrains and lower in calories, Lower in sugar, Lower in sugar and source of dietary fibre",467360
Mr Bean International Pte. Ltd.,Mr Bean,Kiosk,Halal,Chinese,Mr Bean - Bukit Panjang Plaza,1 Jelebu Road #01-19 Bukit Panjang Plaza Singapore 677743,West,"Lower in calories, Higher in wholegrains, Higher in wholegrains and lower in calories, Lower in sugar, Lower in sugar and source of dietary fibre",677743
Mr Bean International Pte. Ltd.,Mr Bean,Kiosk,Halal,Chinese,Mr Bean - Choa Chu Kang MRT,10 Choa Chu Kang Ave 4 #01-03 Choa Chu Kang MRT Singapore 689810,West,"Lower in calories, Higher in wholegrains, Higher in wholegrains and lower in calories, Lower in sugar, Lower in sugar and source of dietary fibre",689810
Mr Bean International Pte. Ltd.,Mr Bean,Kiosk,Halal,Chinese,Mr Bean - Changi City Point,5 Changi Business Park Central 1 #B1-21 Changi City Point Singapore 486038,East,"Lower in calories, Higher in wholegrains, Higher in wholegrains and lower in calories, Lower in sugar, Lower in sugar and source of dietary fibre",486038
Mr Bean International Pte. Ltd.,Mr Bean,Kiosk,Halal,Chinese,Mr Bean - Changi General Hospital,2 Simei Street 3 #L1-02 Changi General Hospital Singapore 529889,East,"Lower in calories, Higher in wholegrains, Higher in wholegrains and lower in calories, Lower in sugar, Lower in sugar and source of dietary fibre",529889
Mr Bean International Pte. Ltd.,Mr Bean,Kiosk,Halal,Chinese,Mr Bean - Clementi Mall,3155 Commonwealth Ave West #B1-K16 Clementi Mall Singapore 129588,West,"Lower in calories, Higher in wholegrains, Higher in wholegrains and lower in calories, Lower in sugar, Lower in sugar and source of dietary fibre",129588
Mr Bean International Pte. Ltd.,Mr Bean,Kiosk,Halal,Chinese,Mr Bean - Compass One,1 Sengkang Square #01-28 Compass One Singapore 545078,North-East,"Lower in calories, Higher in wholegrains, Higher in wholegrains and lower in calories, Lower in sugar, Lower in sugar and source of dietary fibre",545078
Mr Bean International Pte. Ltd.,Mr Bean,Kiosk,Halal,Chinese,Mr Bean - City Square Mall,180 Kitchener Road #B1-27 City Square Mall Singapore 208539,Central,"Lower in calories, Higher in wholegrains, Higher in wholegrains and lower in calories, Lower in sugar, Lower in sugar and source of dietary fibre",208539
Mr Bean International Pte. Ltd.,Mr Bean,Kiosk,Halal,Chinese,Mr Bean - Causeway Point,1 Woodlands Square Causeway Point #01-K6 Singapore 738099,North,"Lower in calories, Higher in wholegrains, Higher in wholegrains and lower in calories, Lower in sugar, Lower in sugar and source of dietary fibre",738099
Mr Bean International Pte. Ltd.,Mr Bean,Kiosk,Halal,Chinese,Mr Bean - Chinese Garden MRT,151 Boon Lay Way #01-02 Chinese Garden MRT Singapore 609959,West,"Lower in calories, Higher in wholegrains, Higher in wholegrains and lower in calories, Lower in sugar, Lower in sugar and source of dietary fibre",609959
Mr Bean International Pte. Ltd.,Mr Bean,Kiosk,Halal,Chinese,Mr Bean - Dhoby XChange,11 Orchard Road #B1-44 Dhoby Ghaut MRT Singapore 238826,Central,"Lower in calories, Higher in wholegrains, Higher in wholegrains and lower in calories, Lower in sugar, Lower in sugar and source of dietary fibre",238826
Mr Bean International Pte. Ltd.,Mr Bean,Kiosk,Halal,Chinese,Mr Bean - Dover MRT,200 Commonwealth Ave West #02-03 Dover MRT Singaproe 138677,Central,"Lower in calories, Higher in wholegrains, Higher in wholegrains and lower in calories, Lower in sugar, Lower in sugar and source of dietary fibre",138677
Mr Bean International Pte. Ltd.,Mr Bean,Kiosk,Halal,Chinese,Mr Bean - Jurong Point 2,63 Jurong West Central 3 #03-11 Jurong Point Shopping Centre Singapore 648331,West,"Lower in calories, Higher in wholegrains, Higher in wholegrains and lower in calories, Lower in sugar, Lower in sugar and source of dietary fibre",648331
Mr Bean International Pte. Ltd.,Mr Bean,Kiosk,Halal,Chinese,Mr Bean - Kovan Heartland Mall,205 Hougang Street 21 #01-07 Heartland Mall Kovan Singapore 530205,North-East,"Lower in calories, Higher in wholegrains, Higher in wholegrains and lower in calories, Lower in sugar, Lower in sugar and source of dietary fibre",530205
Mr Bean International Pte. Ltd.,Mr Bean,Kiosk,Halal,Chinese,Mr Bean - Kallang MRT,5 Sims Avenue #01-04 Kallang MRT Singapore 387405,Central,"Lower in calories, Higher in wholegrains, Higher in wholegrains and lower in calories, Lower in sugar, Lower in sugar and source of dietary fibre",387405
Mr Bean International Pte. Ltd.,Mr Bean,Kiosk,Halal,Chinese,Mr Bean - Kampung Admiralty,676 Woodlands Drive 71 #01-13 Kampung Admiralty Singapore 730676,North,"Lower in calories, Higher in wholegrains, Higher in wholegrains and lower in calories, Lower in sugar, Lower in sugar and source of dietary fibre",730676
Mr Bean International Pte. Ltd.,Mr Bean,Kiosk,Halal,Chinese,Mr Bean - KTPH,90 Yishun Central #01-08 Khoo Teck Puat Hospital Singapore 768828,North,"Lower in calories, Higher in wholegrains, Higher in wholegrains and lower in calories, Lower in sugar, Lower in sugar and source of dietary fibre",768828
Mr Bean International Pte. Ltd.,Mr Bean,Kiosk,Halal,Chinese,Mr Bean - Lakeside MRT,201 Boon Lay Way #01-02 Lakeside MRT Singapore 649845,West,"Lower in calories, Higher in wholegrains, Higher in wholegrains and lower in calories, Lower in sugar, Lower in sugar and source of dietary fibre",649845
Mr Bean International Pte. Ltd.,Mr Bean,Kiosk,Halal,Chinese,Mr Bean - The Metropolis,9 North Buona Vista Drive #01-09 The Metropolis Singapore 138588,Central,"Lower in calories, Higher in wholegrains, Higher in wholegrains and lower in calories, Lower in sugar, Lower in sugar and source of dietary fibre",138588
Mr Bean International Pte. Ltd.,Mr Bean,Kiosk,Halal,Chinese,Mr Bean - North Point,930 Yishun Avenue 2 #01-05 Northpoint Shopping Centre Singapore 769098,North,"Lower in calories, Higher in wholegrains, Higher in wholegrains and lower in calories, Lower in sugar, Lower in sugar and source of dietary fibre",769098
Mr Bean International Pte. Ltd.,Mr Bean,Kiosk,Halal,Chinese,Mr Bean - NUH II,5 Lower Kent Ridge Road #01-12 (Provisional) East Wing Main Building National University Building Singapore 119074,West,"Lower in calories, Higher in wholegrains, Higher in wholegrains and lower in calories, Lower in sugar, Lower in sugar and source of dietary fibre",119074
Mr Bean International Pte. Ltd.,Mr Bean,Kiosk,Halal,Chinese,Mr Bean - One North MRT,9 Ayer Rajah Avenue #B2-02 One North MRT Station Singapore 138647,West,"Lower in calories, Higher in wholegrains, Higher in wholegrains and lower in calories, Lower in sugar, Lower in sugar and source of dietary fibre",138647
Mr Bean International Pte. Ltd.,Mr Bean,Kiosk,Halal,Chinese,Mr Bean - Our Tampines Hub,1 Tampines Walk #01-83 Our Tampines Hub Singapore 528523,East,"Lower in calories, Higher in wholegrains, Higher in wholegrains and lower in calories, Lower in sugar, Lower in sugar and source of dietary fibre",528523
Mr Bean International Pte. Ltd.,Mr Bean,Kiosk,Halal,Chinese,Mr Bean - Paya Lebar MRT,30 Paya Lebar Rd #01-09 Paya Lebar MRT Singapore 409006,Central,"Lower in calories, Higher in wholegrains, Higher in wholegrains and lower in calories, Lower in sugar, Lower in sugar and source of dietary fibre",409006
Mr Bean International Pte. Ltd.,Mr Bean,Kiosk,Halal,Chinese,Mr Bean - Pioneer Polyclinic,26 Jurong West Street 61 #01-00 Singapore 648201,West,"Lower in calories, Higher in wholegrains, Higher in wholegrains and lower in calories, Lower in sugar, Lower in sugar and source of dietary fibre",648201
Mr Bean International Pte. Ltd.,Mr Bean,Kiosk,Halal,Chinese,Mr Bean - Queenstown MRT,301 Commonwealth Avenue #02-05 Queenstown MRT Singapore 149729,Central,"Lower in calories, Higher in wholegrains, Higher in wholegrains and lower in calories, Lower in sugar, Lower in sugar and source of dietary fibre",149729
Mr Bean International Pte. Ltd.,Mr Bean,Kiosk,Halal,Chinese,Mr Bean - Raffles Place MRT,5 Raffles Place #B1-10 Raffles Place MRT Singapore 048618,Central,"Lower in calories, Higher in wholegrains, Higher in wholegrains and lower in calories, Lower in sugar, Lower in sugar and source of dietary fibre",48618
Mr Bean International Pte. Ltd.,Mr Bean,Kiosk,Halal,Chinese,Mr Bean - Republic Plaza,9 Raffles Place #01-08A Republic Plaza Singapore 048619,Central,"Lower in calories, Higher in wholegrains, Higher in wholegrains and lower in calories, Lower in sugar, Lower in sugar and source of dietary fibre",48619
Mr Bean International Pte. Ltd.,Mr Bean,Kiosk,Halal,Chinese,Mr Bean - Redhill MRT,920 Tiong Bahru Road #01-09 Redhill MRT Singapore 158792,Central,"Lower in calories, Higher in wholegrains, Higher in wholegrains and lower in calories, Lower in sugar, Lower in sugar and source of dietary fibre",158792
Mr Bean International Pte. Ltd.,Mr Bean,Kiosk,Halal,Chinese,Mr Bean - Rivervale Plaza,118 Rivervale Drive #01-01 Rivervale Plaza Singapore 540118,North-East,"Lower in calories, Higher in wholegrains, Higher in wholegrains and lower in calories, Lower in sugar, Lower in sugar and source of dietary fibre",540118
Mr Bean International Pte. Ltd.,Mr Bean,Kiosk,Halal,Chinese,Mr Bean - SGH,Block 4 Level 1 Singapore General Hospital Outram Road Singapore 169608,Central,"Lower in calories, Higher in wholegrains, Higher in wholegrains and lower in calories, Lower in sugar, Lower in sugar and source of dietary fibre",169608
Mr Bean International Pte. Ltd.,Mr Bean,Kiosk,Halal,Chinese,Mr Bean - Sun Plaza,30 Sembawang Drive #B1-28 Sun Plaza Singapore 757713,North,"Lower in calories, Higher in wholegrains, Higher in wholegrains and lower in calories, Lower in sugar, Lower in sugar and source of dietary fibre",757713
Mr Bean International Pte. Ltd.,Mr Bean,Kiosk,Halal,Chinese,Mr Bean - Square 2,10 Sinaran Drive #01-21 Square 2 Singapore 307506,Central,"Lower in calories, Higher in wholegrains, Higher in wholegrains and lower in calories, Lower in sugar, Lower in sugar and source of dietary fibre",307506
Mr Bean International Pte. Ltd.,Mr Bean,Kiosk,Halal,Chinese,Mr Bean - Tampines Mart,9 Tampines Street 32 #01-35 Tampines Mart Singapore 529286,East,"Lower in calories, Higher in wholegrains, Higher in wholegrains and lower in calories, Lower in sugar, Lower in sugar and source of dietary fibre",529286
Mr Bean International Pte. Ltd.,Mr Bean,Kiosk,Halal,Chinese,Mr Bean - Tampines Mall,4 Tampines Mall 5 #B1-K11 Tampines Mall Singapore 529510,East,"Lower in calories, Higher in wholegrains, Higher in wholegrains and lower in calories, Lower in sugar, Lower in sugar and source of dietary fibre",529510
Mr Bean International Pte. Ltd.,Mr Bean,Kiosk,Halal,Chinese,Mr Bean - Tampines MRT,20 Tampines Central 1 #01-23 Tampines MRT Singapore 529538,East,"Lower in calories, Higher in wholegrains, Higher in wholegrains and lower in calories, Lower in sugar, Lower in sugar and source of dietary fibre",529538
Mr Bean International Pte. Ltd.,Mr Bean,Kiosk,Halal,Chinese,Mr Bean - Toa Payoh Hub,500 Toa Payoh Lor 6 #01-35 Toa Payoh Hub Singapore 310500,Central,"Lower in calories, Higher in wholegrains, Higher in wholegrains and lower in calories, Lower in sugar, Lower in sugar and source of dietary fibre",310500
Mr Bean International Pte. Ltd.,Mr Bean,Kiosk,Halal,Chinese,Mr Bean - Tanjong Pagar MRT,120 Maxwell Road #B1-18 Tanjong Pagar MRT Station Singapore 069119,Central,"Lower in calories, Higher in wholegrains, Higher in wholegrains and lower in calories, Lower in sugar, Lower in sugar and source of dietary fibre",69119
Mr Bean International Pte. Ltd.,Mr Bean,Kiosk,Halal,Chinese,Mr Bean - Tai Seng,18 Tai Seng Street #B1-12 Mapletree 18 Singapore 539775,Central,"Lower in calories, Higher in wholegrains, Higher in wholegrains and lower in calories, Lower in sugar, Lower in sugar and source of dietary fibre",539775
Mr Bean International Pte. Ltd.,Mr Bean,Kiosk,Halal,Chinese,Mr Bean - TTSH,11 Jalan Tan Tock Seng #01-11 Tan Tock Seng Hospital Singapore 308433,Central,"Lower in calories, Higher in wholegrains, Higher in wholegrains and lower in calories, Lower in sugar, Lower in sugar and source of dietary fibre",308433
Mr Bean International Pte. Ltd.,Mr Bean,Kiosk,Halal,Chinese,Mr Bean - West Mall,1 Bukit Batok Central Link #01-07A West Mall Singapore 658713,West,"Lower in calories, Higher in wholegrains, Higher in wholegrains and lower in calories, Lower in sugar, Lower in sugar and source of dietary fibre",658713
Mr Bean International Pte. Ltd.,Mr Bean,Kiosk,Halal,Chinese,Mr Bean - Waterway Point,83 Punggol Central #01-K1 Waterway Point Singapore 828761,North-East,"Lower in calories, Higher in wholegrains, Higher in wholegrains and lower in calories, Lower in sugar, Lower in sugar and source of dietary fibre",828761
Mr Bean International Pte. Ltd.,Mr Bean,Kiosk,Halal,Chinese,Mr Bean - Yew Tee Point,21 Choa Chu Kang North 6 #01-52 Yew Tee Point Singaore 689578,West,"Lower in calories, Higher in wholegrains, Higher in wholegrains and lower in calories, Lower in sugar, Lower in sugar and source of dietary fibre",689578
Mr Bean International Pte. Ltd.,Mr Bean,Kiosk,Halal,Chinese,Mr Bean - SMU,90 Stamford Road #01-72 School of Economics & Social Science Building Singapore 178903,Central,"Lower in calories, Higher in wholegrains, Higher in wholegrains and lower in calories, Lower in sugar, Lower in sugar and source of dietary fibre",178903
Mr Bean International Pte. Ltd.,Mr Bean,Kiosk,Halal,Chinese,Mr Bean - V Hotel,70 Jellicoe Road #01-16 V Hotel Lavender Singapore 208767,Central,"Lower in calories, Higher in wholegrains, Higher in wholegrains and lower in calories, Lower in sugar, Lower in sugar and source of dietary fibre",208767
Mr Bean International Pte. Ltd.,Mr Bean,Kiosk,Halal,Chinese,Mr Bean - Junction 8,9 Bishan Place #B1-K6 Junction 8 Shopping Centre Singapore 579837,Central,"Lower in calories, Higher in wholegrains, Higher in wholegrains and lower in calories, Lower in sugar, Lower in sugar and source of dietary fibre",579837
Mr Bean International Pte. Ltd.,Mr Bean,Kiosk,Halal,Chinese,Mr Bean - Sengkang General Hospital,"110 Sengkang East Way, #01-05 Sengkang General Hospital, Singapore 544886",North-East,"Lower in calories, Higher in wholegrains, Higher in wholegrains and lower in calories, Lower in sugar, Lower in sugar and source of dietary fibre",544886
Mr Bean International Pte. Ltd.,Mr Bean,Kiosk,Halal,Chinese,Mr Bean - National Centre for Infectious Disease,16 Jalan Tan Tock Seng #B1-05 National Centre for Infectious Disease Singapore 308442,Central,"Lower in calories, Higher in wholegrains, Higher in wholegrains and lower in calories, Lower in sugar, Lower in sugar and source of dietary fibre",308442
Mr Bean International Pte. Ltd.,Mr Bean,Kiosk,Halal,Chinese,Mr Bean - Northpoint City,1 Northpoint Drive #B2-130 Northpoint City Singapore 768019,North,"Lower in calories, Higher in wholegrains, Higher in wholegrains and lower in calories, Lower in sugar, Lower in sugar and source of dietary fibre",768019
Mr Bean International Pte. Ltd.,Mr Bean,Kiosk,Halal,Chinese,Mr Bean - Poiz Centre,51 Upper Serangoon Road #01-08 Poiz Centre Singapore 347697,North-East,"Lower in calories, Higher in wholegrains, Higher in wholegrains and lower in calories, Lower in sugar, Lower in sugar and source of dietary fibre",347697
Mr Bean International Pte. Ltd.,Mr Bean,Kiosk,Halal,Chinese,Mr Bean - NUH,9 Lower Kent Ridge Road #01-01 National University Hospital Centre of Oral Health Singapore 119085,West,"Lower in calories, Higher in wholegrains, Higher in wholegrains and lower in calories, Lower in sugar, Lower in sugar and source of dietary fibre",119085
Mr Bean International Pte. Ltd.,Mr Bean,Kiosk,Halal,Chinese,Mr Bean - Fusionopolis,1 Fusionopolis Place #01-06 Singapore 138632,West,"Lower in calories, Higher in wholegrains, Higher in wholegrains and lower in calories, Lower in sugar, Lower in sugar and source of dietary fibre",138632
Mr Bean International Pte. Ltd.,Mr Bean,Kiosk,Halal,Chinese,Mr Bean - KKH,100 Bukit Timah Road #01-01 KK Women's and Children's Hospital Singapore 229899,Central,"Lower in calories, Higher in wholegrains, Higher in wholegrains and lower in calories, Lower in sugar, Lower in sugar and source of dietary fibre",229899
Mr Bean International Pte. Ltd.,Mr Bean,Kiosk,Halal,Chinese,Mr Bean - Buangkok Link,911 Buangkok Link #01-04 Singapore 530911,North-East,"Lower in calories, Higher in wholegrains, Higher in wholegrains and lower in calories, Lower in sugar, Lower in sugar and source of dietary fibre",530911
Mr Bean International Pte. Ltd.,Mr Bean,Kiosk,Halal,Chinese,Mr Bean - Yishun Polyclinic,2 Yishun Avenue 9 #01-01 Yishun Polyclinic Singapore 768898,North,"Lower in calories, Higher in wholegrains, Higher in wholegrains and lower in calories, Lower in sugar, Lower in sugar and source of dietary fibre",768898
Mr Bean International Pte. Ltd.,Mr Bean,Kiosk,Halal,Chinese,Mr Bean - White Sands,1 Pasir Ris Central Street 3 #01-41 White Sands Singapore 518457,East,"Lower in calories, Higher in wholegrains, Higher in wholegrains and lower in calories, Lower in sugar, Lower in sugar and source of dietary fibre",518457
Mr Bean International Pte. Ltd.,Mr Bean,Kiosk,Halal,Chinese,Mr Bean - Paya Lebar Quarter,10 Paya Lebar Road #B2-16 Paya Lebar Quarter Singapore 409057,Central,"Lower in calories, Higher in wholegrains, Higher in wholegrains and lower in calories, Lower in sugar, Lower in sugar and source of dietary fibre",409057
Mr Bean International Pte. Ltd.,Mr Bean,Kiosk,Halal,Chinese,Mr Bean - NTU,"NS3 50 Nanyang Avenue #01-16 North Spine Plaza, NTU Singapore 639798",West,"Lower in calories, Higher in wholegrains, Higher in wholegrains and lower in calories, Lower in sugar, Lower in sugar and source of dietary fibre",639798
Mr Bean International Pte. Ltd.,Mr Bean,Kiosk,Halal,Chinese,Mr Bean - Woodlands Health,"17 Woodlands Drive 17, Woodlands Health #B2-14 Singapore 737628",North,"Lower in calories, Higher in wholegrains, Higher in wholegrains and lower in calories, Lower in sugar, Lower in sugar and source of dietary fibre",737628
Mr Bean International Pte. Ltd.,Mr Bean,Kiosk,Halal,Chinese,Mr Bean - Tiong Bahru Plaza,302 Tiong Bahru Road #B1-K4 Tiong Bahru Plaza Singapore 168732,Central,"Lower in calories, Higher in wholegrains, Higher in wholegrains and lower in calories, Lower in sugar, Lower in sugar and source of dietary fibre",168732
Mr Bean International Pte. Ltd.,Mr Bean,Kiosk,Halal,Chinese,Mr Bean - Suntec City Mall,99 Temasek Boulevard #B1-106 Suntec City Mall East Wing 3 Singapore 038983,Central,"Lower in calories, Higher in wholegrains, Higher in wholegrains and lower in calories, Lower in sugar, Lower in sugar and source of dietary fibre",38983
Mr Bean International Pte. Ltd.,Mr Bean,Kiosk,Halal,Chinese,Mr Bean - East Point Mall,3 Simei Street 6 #01-05 Eastpoint Mall Singapore 528833,East,"Lower in calories, Higher in wholegrains, Higher in wholegrains and lower in calories, Lower in sugar, Lower in sugar and source of dietary fibre",528833
